specindices,specnames,weights
197,Symphyotrichum_laeve,0.32863719468650743
162,Rudbeckia_laciniata,0.19300781017342508
183,Solidago_nemoralis,0.2942224275497344
202,Symphyotrichum_oolentangiense,0.33004588729693835
58,Dalea_candida,0.5938866753847352
28,Baptisia_alba,0.4056638389981984
27,Astragalus_canadensis,0.4734334364077938
185,Solidago_ptarmicoides,0.4222852331226552
201,Symphyotrichum_oblongifolium,0.3069987488963488
18,Arnoglossum_atriplicifolium,0.541312314411685
97,Heliopsis_helianthoides,0.4064978011561942
184,Solidago_ohioensis,0.5214471315550232
90,Helenium_autumnale,0.21257983130867128
117,Liatris_aspera,0.3478207604983741
222,Vernonia_fasciculata,0.4161524952173614
54,Coreopsis_lanceolata,0.4263348625950362
77,Euphorbia_corollata,0.35221961518667766
169,Senna_hebecarpa,0.4693674154472895
68,Echinacea_purpurea,0.353170277158242
139,Parthenium_integrifolium,0.3978407305377498
150,Potentilla_arguta,0.5561350157101875
67,Echinacea_pallida,0.4597251755593492
127,Lupinus_perennis,0.4092569799359775
59,Dalea_purpurea,0.5974448430078857
198,Symphyotrichum_lanceolatum,0.18451349819795848
