specindices,specnames,weights
58,Dalea_candida,0.6990936614414414
28,Baptisia_alba,0.0946299023761274
210,Thalictrum_dasycarpum,0.06865733908087976
146,Physostegia_angustifolia,0.5924104343083749
62,Desmanthus_illinoensis,0.5288878422883174
139,Parthenium_integrifolium,0.554470059361599
127,Lupinus_perennis,0.5952434971614635
163,Rudbeckia_subtomentosa,0.6630210248561432
117,Liatris_aspera,0.09978277252105797
54,Coreopsis_lanceolata,0.7012828497593012
97,Heliopsis_helianthoides,0.11728202762738776
67,Echinacea_pallida,0.12682242114095232
154,Pycnanthemum_virginianum,0.06311014105051369
150,Potentilla_arguta,0.6536539127824428
188,Sorghastrum_nutans,0.642705797069414
68,Echinacea_purpurea,0.5115169229636094
118,Liatris_cylindracea,0.5592754905768638
110,Juncus_interior,0.06261347470883828
129,Maianthemum_racemosum,0.06287043101678183
9,Allium_stellatum,0.5991508153489901
27,Astragalus_canadensis,0.32247272793108056
229,Zizia_aptera,0.501352450522705
138,Panicum_virgatum,0.5575750067253404
184,Solidago_ohioensis,0.5577805342481423
18,Arnoglossum_atriplicifolium,0.06433846313223372
