specindices,specnames,weights
175,Silphium_perfoliatum,0.6878405924350028
70,Elymus_canadensis,0.07185710893295683
52,Chamaecrista_fasciculata,0.06694121987339532
92,Helianthus_grosseserratus,0.6339578859133209
183,Solidago_nemoralis,0.06798740866941232
118,Liatris_cylindracea,0.07343054126799599
24,Asclepias_syriaca,0.06423114204379202
202,Symphyotrichum_oolentangiense,0.6756902428140145
229,Zizia_aptera,1.0555267140630153
191,Spiraea_tomentosa,0.06340908871952428
35,Bromus_kalmii,0.7987747841282618
67,Echinacea_pallida,1.0264368201362997
54,Coreopsis_lanceolata,0.0638886126948322
161,Rudbeckia_hirta,0.388722357974927
97,Heliopsis_helianthoides,0.0627137759219463
120,Liatris_pycnostachya,0.5802371956944486
34,Brickellia_eupatorioides,0.6834086870904545
207,Taenidia_integerrima,0.06276635979916176
23,Asclepias_sullivantii,0.0879626562659165
162,Rudbeckia_laciniata,0.6288129157523591
150,Potentilla_arguta,0.891018031195021
90,Helenium_autumnale,0.06817839867000262
58,Dalea_candida,1.0699163558110814
127,Lupinus_perennis,0.06365618235808458
7,Allium_canadense,0.06263492177477616
