specindices,specnames,weights
202,Symphyotrichum_oolentangiense,0.7958385384774633
118,Liatris_cylindracea,0.07138615648286963
18,Arnoglossum_atriplicifolium,0.6533264696451451
52,Chamaecrista_fasciculata,0.1383111474672891
67,Echinacea_pallida,1.2322967006612475
229,Zizia_aptera,1.1851502678947305
54,Coreopsis_lanceolata,0.065969125025787
90,Helenium_autumnale,0.43437990550441025
207,Taenidia_integerrima,0.06744043279382919
97,Heliopsis_helianthoides,0.06265797677145572
150,Potentilla_arguta,0.12034870865219852
183,Solidago_nemoralis,0.11244941339153647
59,Dalea_purpurea,1.2072594232087142
117,Liatris_aspera,0.06299705999846789
7,Allium_canadense,0.06280377641565589
139,Parthenium_integrifolium,0.6275666629478382
23,Asclepias_sullivantii,0.15135328479536475
127,Lupinus_perennis,0.06276261749350211
50,Castilleja_coccinea,0.1264482758865787
227,Viola_pedatifida,0.0675501440006953
58,Dalea_candida,1.2773105822845985
103,Hypericum_majus,0.06267996773764191
210,Thalictrum_dasycarpum,1.1477559391302046
3,Agastache_foeniculum,0.14078657130017203
35,Bromus_kalmii,0.06317085203260496
