specindices,specnames,weights
62,Desmanthus_illinoensis,0.5214052460744405
28,Baptisia_alba,0.5522717677153419
166,Schizachyrium_scoparium,0.5512297279944708
11,Andropogon_gerardii,0.5097268071844374
210,Thalictrum_dasycarpum,0.06559188698812728
59,Dalea_purpurea,0.551936891099893
64,Desmodium_illinoense,0.29696574344486737
188,Sorghastrum_nutans,0.5272856168934698
146,Physostegia_angustifolia,0.40634726437901647
170,Senna_marilandica,0.5856813432010474
43,Carex_crawfordii,0.07153811588938239
180,Smilax_lasioneura,0.06255083524122731
163,Rudbeckia_subtomentosa,0.5500065491089585
54,Coreopsis_lanceolata,0.4936422819610927
100,Hibiscus_lasiocarpos,0.06437018884253065
150,Potentilla_arguta,0.5816356712580235
157,Rosa_blanda,0.17446837122480036
68,Echinacea_purpurea,0.5892054140717927
74,Eryngium_yuccifolium,0.5000706047292716
9,Allium_stellatum,0.46937601751455216
215,Tridens_flavus,0.4111656793495438
35,Bromus_kalmii,0.3418998195393162
116,Lespedeza_virginica,0.6031886374904281
194,Sporobolus_heterolepis,0.31495863127217333
169,Senna_hebecarpa,0.20348088753179547
