specindices,specnames,weights
142,Penstemon_grandiflorus,0.06284127489034888
81,Gaura_biennis,0.06725101523798924
29,Baptisia_australis,0.06360572960147366
45,Carex_molesta,0.0628190241404091
28,Baptisia_alba,0.09320501286551812
9,Allium_stellatum,0.8191806880278976
194,Sporobolus_heterolepis,1.0099487638167184
35,Bromus_kalmii,0.9716596391846413
23,Asclepias_sullivantii,0.06304965399463548
180,Smilax_lasioneura,0.12232966618981442
37,Camassia_scilloides,0.0646280534116403
43,Carex_crawfordii,0.06566079034057216
51,Castilleja_sessiliflora,0.9403988752387756
67,Echinacea_pallida,0.8230286507122982
210,Thalictrum_dasycarpum,0.4266575033856222
150,Potentilla_arguta,0.8681890653457709
149,Polygonatum_biflorum,0.4405289555823944
68,Echinacea_purpurea,0.7161449932906299
169,Senna_hebecarpa,0.6930167863615138
110,Juncus_interior,0.06287389143878622
10,Amorpha_canescens,0.2583088278209909
71,Elymus_trachycaulus,0.15288399580863055
123,Lilium_michiganense,0.07908817796134486
156,Rosa_arkansana,0.3312615278627634
64,Desmodium_illinoense,0.7414394374888187
