specindices,specnames,weights
213,Tradescantia_occidentalis,0.0631643420755416
146,Physostegia_angustifolia,0.741997979367974
169,Senna_hebecarpa,0.06723120992228947
64,Desmodium_illinoense,0.5532930564964987
35,Bromus_kalmii,0.7194796514820054
37,Camassia_scilloides,0.06263785690921192
180,Smilax_lasioneura,0.06538913537543094
188,Sorghastrum_nutans,0.4013889278428826
74,Eryngium_yuccifolium,0.7085901595315754
67,Echinacea_pallida,0.07865934246011672
11,Andropogon_gerardii,0.31877945764539717
59,Dalea_purpurea,0.9675875194876677
171,Silene_regia,0.06531518737820143
194,Sporobolus_heterolepis,0.782831486693446
98,Heracleum_maximum,0.0726084090626888
166,Schizachyrium_scoparium,0.5326020467758938
149,Polygonatum_biflorum,0.06899618357946709
62,Desmanthus_illinoensis,0.6210750478995241
100,Hibiscus_lasiocarpos,0.07946917595717326
163,Rudbeckia_subtomentosa,0.1933580787947307
73,Elymus_virginicus,0.8990409668472702
9,Allium_stellatum,0.981502680561286
157,Rosa_blanda,0.06264628509493442
10,Amorpha_canescens,0.5767462921261653
81,Gaura_biennis,0.31560952063262543
