specindices,specnames,weights
222,Vernonia_fasciculata,0.0770850692068143
204,Symphyotrichum_sericeum,0.6456870881112214
18,Arnoglossum_atriplicifolium,0.6449205934329237
150,Potentilla_arguta,0.06267517819089119
169,Senna_hebecarpa,0.5302976426837913
210,Thalictrum_dasycarpum,0.20272548966579046
197,Symphyotrichum_laeve,0.6112821446616566
81,Gaura_biennis,0.06301171440077995
97,Heliopsis_helianthoides,0.655589830524779
33,Bouteloua_curtipendula,0.5009547796887499
28,Baptisia_alba,0.06656717068698616
67,Echinacea_pallida,0.6308092041674026
77,Euphorbia_corollata,0.10324436504892744
58,Dalea_candida,0.4339974024169411
92,Helianthus_grosseserratus,0.7145416974763643
170,Senna_marilandica,0.6104589995790574
68,Echinacea_purpurea,0.7107027828860258
54,Coreopsis_lanceolata,0.6166125088944439
212,Tradescantia_bracteata,0.293035398880565
45,Carex_molesta,0.06252634596724523
139,Parthenium_integrifolium,0.6188619083406176
35,Bromus_kalmii,0.6794700698079739
3,Agastache_foeniculum,0.06488046582138395
216,Triosteum_perfoliatum,0.06317378331941151
11,Andropogon_gerardii,0.3368883661392578
