specindices,specnames,weights
37,Camassia_scilloides,0.06463951175567173
169,Senna_hebecarpa,0.06650750847024771
146,Physostegia_angustifolia,0.6876108004268832
35,Bromus_kalmii,0.6194246510135372
188,Sorghastrum_nutans,0.30320032484618165
215,Tridens_flavus,0.8554979812489976
67,Echinacea_pallida,0.6345886991140932
194,Sporobolus_heterolepis,0.680470905463892
59,Dalea_purpurea,0.8077964511426113
180,Smilax_lasioneura,0.06300888948700449
11,Andropogon_gerardii,0.2933613532975653
166,Schizachyrium_scoparium,0.4650440967408363
149,Polygonatum_biflorum,0.06802695886914667
213,Tradescantia_occidentalis,0.06282212692853639
64,Desmodium_illinoense,0.6291133306750983
28,Baptisia_alba,0.5945434167016391
58,Dalea_candida,0.8399938441846642
73,Elymus_virginicus,0.7804777399160883
163,Rudbeckia_subtomentosa,0.08319660611611057
100,Hibiscus_lasiocarpos,0.0632555242465221
98,Heracleum_maximum,0.07148199276982951
9,Allium_stellatum,0.8510397827575942
33,Bouteloua_curtipendula,0.06773477445434209
10,Amorpha_canescens,0.06759961319399937
81,Gaura_biennis,0.27956311617890794
