specindices,specnames,weights
27,Astragalus_canadensis,0.5252666195303961
102,Hordeum_jubatum,0.5787431604079198
138,Panicum_virgatum,0.662403164795529
28,Baptisia_alba,0.4370487501767377
58,Dalea_candida,0.6587695494985897
202,Symphyotrichum_oolentangiense,0.36279142240025647
90,Helenium_autumnale,0.23005943215263921
24,Asclepias_syriaca,0.5509481914480638
185,Solidago_ptarmicoides,0.46710130506382613
183,Solidago_nemoralis,0.27514997193655333
97,Heliopsis_helianthoides,0.4318734100689614
162,Rudbeckia_laciniata,0.20743336245036292
178,Sisyrinchium_albidum,0.14640219426144435
7,Allium_canadense,0.5208277897795475
18,Arnoglossum_atriplicifolium,0.5337537107500616
198,Symphyotrichum_lanceolatum,0.19991226752854593
127,Lupinus_perennis,0.45182017386317125
54,Coreopsis_lanceolata,0.4653116831972076
77,Euphorbia_corollata,0.3922250069313512
184,Solidago_ohioensis,0.5784310479861389
67,Echinacea_pallida,0.5101587398623877
52,Chamaecrista_fasciculata,0.12865027934218573
222,Vernonia_fasciculata,0.4283392419416823
10,Amorpha_canescens,0.1926423174820153
135,Oenothera_biennis,0.06393720714442622
