specindices,specnames,weights
221,Verbesina_helianthoides,0.06794827954115389
218,Verbena_hastata,0.06288097134373603
161,Rudbeckia_hirta,0.0704926953367111
67,Echinacea_pallida,0.5108351125389692
198,Symphyotrichum_lanceolatum,0.08353911974499348
97,Heliopsis_helianthoides,0.7883512639454517
99,Heuchera_richardsonii,0.06630468779929558
222,Vernonia_fasciculata,1.071773853162904
207,Taenidia_integerrima,0.11552211899911423
124,Lobelia_siphilitica,0.06422942153912373
43,Carex_crawfordii,0.09057464669170118
184,Solidago_ohioensis,0.9862584349068092
148,Polemonium_reptans,0.06312957713918592
8,Allium_cernuum,0.07454432467162866
127,Lupinus_perennis,0.0632636783306199
202,Symphyotrichum_oolentangiense,0.08150167486102482
27,Astragalus_canadensis,0.8403492797211957
95,Helianthus_occidentalis,0.5737581144986865
162,Rudbeckia_laciniata,0.06396267651834513
58,Dalea_candida,1.0537366985409928
197,Symphyotrichum_laeve,0.06803309579047115
68,Echinacea_purpurea,0.6451240546172915
10,Amorpha_canescens,0.8478241324610256
150,Potentilla_arguta,1.1257805656776425
121,Liatris_scariosa,0.5202815216219261
