specindices,specnames,weights
74,Eryngium_yuccifolium,0.5403063025386505
59,Dalea_purpurea,0.5402683897393579
62,Desmanthus_illinoensis,0.569685569289683
142,Penstemon_grandiflorus,0.27011141271339334
11,Andropogon_gerardii,0.5450681019079151
97,Heliopsis_helianthoides,0.4294384051808862
188,Sorghastrum_nutans,0.5652795979559521
146,Physostegia_angustifolia,0.433766316730863
64,Desmodium_illinoense,0.31937310406145936
170,Senna_marilandica,0.6254911196092725
10,Amorpha_canescens,0.3635756629838015
108,Juncus_balticus,0.0639620585239705
71,Elymus_trachycaulus,0.182291014388091
92,Helianthus_grosseserratus,0.5767136729213483
150,Potentilla_arguta,0.6243940281670612
43,Carex_crawfordii,0.07326880668391829
157,Rosa_blanda,0.07950427271479933
194,Sporobolus_heterolepis,0.329346421485207
9,Allium_stellatum,0.5031107760666482
163,Rudbeckia_subtomentosa,0.5858962353915145
215,Tridens_flavus,0.440578788213478
35,Bromus_kalmii,0.4173082543236843
169,Senna_hebecarpa,0.21534048327598415
116,Lespedeza_virginica,0.6431209356266376
180,Smilax_lasioneura,0.06280026950642345
