specindices,specnames,weights
132,Monarda_fistulosa,0.41394586913626935
199,Symphyotrichum_lateriflorum,0.39591430828583846
58,Dalea_candida,0.5086178529451504
135,Oenothera_biennis,0.3600031017863636
73,Elymus_virginicus,0.3810516738712044
162,Rudbeckia_laciniata,0.2979658597089534
188,Sorghastrum_nutans,0.41999569002341675
102,Hordeum_jubatum,0.41796580170213915
146,Physostegia_angustifolia,0.4623324772077672
164,Rudbeckia_triloba,0.412644316129669
185,Solidago_ptarmicoides,0.410537677747705
27,Astragalus_canadensis,0.44688906834929093
201,Symphyotrichum_oblongifolium,0.3576202733760442
197,Symphyotrichum_laeve,0.40874906581435255
97,Heliopsis_helianthoides,0.4814155806980897
117,Liatris_aspera,0.4231620013738788
24,Asclepias_syriaca,0.3970140149243914
21,Asclepias_incarnata,0.41369008190100376
68,Echinacea_purpurea,0.4268720208102862
90,Helenium_autumnale,0.38354556246224353
127,Lupinus_perennis,0.4131528154781324
67,Echinacea_pallida,0.36915236401500306
92,Helianthus_grosseserratus,0.40348107414803824
215,Tridens_flavus,0.3796514677128069
69,Eleocharis_compressa,0.21462998039196135
