specindices,specnames,weights
166,Schizachyrium_scoparium,0.38454734648141653
59,Dalea_purpurea,0.414704453478563
150,Potentilla_arguta,0.43917610887315556
142,Penstemon_grandiflorus,0.4280181542769735
197,Symphyotrichum_laeve,0.41760663612743815
170,Senna_marilandica,0.4270336093856047
28,Baptisia_alba,0.4074320916654545
11,Andropogon_gerardii,0.38337874421184526
97,Heliopsis_helianthoides,0.3541731393458364
163,Rudbeckia_subtomentosa,0.41862414181754254
162,Rudbeckia_laciniata,0.3916603058225699
90,Helenium_autumnale,0.36904218463605903
62,Desmanthus_illinoensis,0.4020120473197111
146,Physostegia_angustifolia,0.37202537532268837
214,Tradescantia_ohiensis,0.3674595370920627
92,Helianthus_grosseserratus,0.4070536454671929
54,Coreopsis_lanceolata,0.3896962299604655
35,Bromus_kalmii,0.40621169810925084
58,Dalea_candida,0.39565665656123505
140,Pedicularis_canadensis,0.3976744614154274
68,Echinacea_purpurea,0.40117390050230484
95,Helianthus_occidentalis,0.3962841726756092
184,Solidago_ohioensis,0.4255421498901979
169,Senna_hebecarpa,0.3909407169874116
161,Rudbeckia_hirta,0.4128724925739827
